Frequency (Hz), |h_k|
-6.265258789062500000e+01,2.612802338615144322e+02
-6.262207031250000000e+01,2.281123181387844170e+02
-6.259155273437500000e+01,1.483950151473561334e+02
-6.256103515625000000e+01,4.891327670167169828e+01
-6.253051757812500000e+01,2.811806692100948339e+02
-6.250000000000000000e+01,5.582692699552736570e+01
-6.246948242187500000e+01,7.609059213467095617e+01
-6.243896484375000000e+01,8.980495251328046891e+01
-6.240844726562500000e+01,2.192097994142297352e+02
-6.237792968750000000e+01,1.974707471416365081e+02
-6.234741210937500000e+01,1.093968957853177386e+02
-6.231689453125000000e+01,6.277852168606342786e+01
-6.228637695312500000e+01,1.982046789465626944e+02
-6.225585937500000000e+01,7.541219702417814119e+01
-6.222534179687500000e+01,3.867839203603735854e+01
-6.219482421875000000e+01,1.704147484199245639e+02
-6.216430664062500000e+01,1.692961542001399948e+02
-6.213378906250000000e+01,6.202563578816572232e+01
-6.210327148437500000e+01,3.338648397706019182e+02
-6.207275390625000000e+01,2.659256737852497849e+02
-6.204223632812500000e+01,2.730567066694993628e+02
-6.201171875000000000e+01,1.542834475800663085e+02
-6.198120117187500000e+01,1.212298863065823440e+02
-6.195068359375000000e+01,4.484872377316811054e+01
-6.192016601562500000e+01,1.266772859201577148e+02
-6.188964843750000000e+01,1.775694487410516729e+02
-6.185913085937500000e+01,9.489597616156589766e+01
-6.182861328125000000e+01,1.003757520460736004e+02
-6.179809570312500000e+01,4.035002666971321332e+02
-6.176757812500000000e+01,1.246734569808863569e+02
-6.173706054687500000e+01,1.076298131095871469e+02
-6.170654296875000000e+01,1.031574667840921080e+02
-6.167602539062500000e+01,3.471620146963700648e+01
-6.164550781250000000e+01,1.889463527338269273e+02
-6.161499023437500000e+01,4.553018778121113996e+02
-6.158447265625000000e+01,7.387832081056738787e+01
-6.155395507812500000e+01,2.634037865663400453e+02
-6.152343750000000000e+01,1.556689474963862097e+02
-6.149291992187500000e+01,2.907675809965182339e+02
-6.146240234375000000e+01,1.787740260128794318e+02
-6.143188476562500000e+01,1.256297657122726008e+02
-6.140136718750000000e+01,1.076631277120119563e+02
-6.137084960937500000e+01,7.393601837858352610e+01
-6.134033203125000000e+01,1.890663779093347614e+02
-6.130981445312500000e+01,1.523243522518555437e+02
-6.127929687500000000e+01,3.216057128643868737e+02
-6.124877929687500000e+01,1.392860665754075740e+02
-6.121826171875000000e+01,2.392172412637093828e+02
-6.118774414062500000e+01,1.769372508892244582e+02
-6.115722656250000000e+01,1.847665874371914470e+02
-6.112670898437500000e+01,5.912422896503903047e+01
-6.109619140625000000e+01,2.693020988232944433e+02
-6.106567382812500000e+01,1.195526733897467011e+02
-6.103515625000000000e+01,1.198482751995676097e+02
-6.100463867187500000e+01,6.560428718669792936e+00
-6.097412109375000000e+01,1.154626199231385186e+02
-6.094360351562500000e+01,1.071100188176507402e+02
-6.091308593750000000e+01,1.685782926510549373e+02
-6.088256835937500000e+01,2.149569756325949470e+02
-6.085205078125000000e+01,3.197684876349944716e+02
-6.082153320312500000e+01,1.435153811999580569e+02
-6.079101562500000000e+01,2.365488650738243237e+01
-6.076049804687500000e+01,2.175294091114045330e+02
-6.072998046875000000e+01,1.581103123858555932e+02
-6.069946289062500000e+01,8.721389335908010310e+01
-6.066894531250000000e+01,8.755033272734802097e+01
-6.063842773437500000e+01,9.469255478208911825e+01
-6.060791015625000000e+01,1.349878099577185253e+02
-6.057739257812500000e+01,1.229318891338423612e+02
-6.054687500000000000e+01,6.182751027878094163e+01
-6.051635742187500000e+01,2.916169969312634862e+02
-6.048583984375000000e+01,2.284717308894443306e+02
-6.045532226562500000e+01,3.976642379158853657e+01
-6.042480468750000000e+01,1.929840811557265852e+02
-6.039428710937500000e+01,1.102054648389975000e+02
-6.036376953125000000e+01,2.395818882843408559e+01
-6.033325195312500000e+01,1.302017768845621504e+02
-6.030273437500000000e+01,2.166073012174447285e+02
-6.027221679687500000e+01,1.099400503519582912e+02
-6.024169921875000000e+01,1.431078767787302581e+02
-6.021118164062500000e+01,2.692220791070023438e+02
-6.018066406250000000e+01,1.791629764615495333e+02
-6.015014648437500000e+01,1.832513670031477773e+02
-6.011962890625000000e+01,1.780763234872559764e+01
-6.008911132812500000e+01,9.696899177310996265e+01
-6.005859375000000000e+01,1.374577063034249704e+02
-6.002807617187500000e+01,2.121949155232374551e+02
-5.999755859375000000e+01,9.648375591076064950e+01
-5.996704101562500000e+01,2.321879417861254638e+02
-5.993652343750000000e+01,2.100195234349089333e+02
-5.990600585937500000e+01,1.392600562397845465e+02
-5.987548828125000000e+01,1.789710086982816506e+02
-5.984497070312500000e+01,1.299720703876273475e+01
-5.981445312500000000e+01,1.732018077644526386e+02
-5.978393554687500000e+01,1.582474920992310103e+02
-5.975341796875000000e+01,2.109651536786156782e+02
-5.972290039062500000e+01,2.567112142315078245e+02
-5.969238281250000000e+01,1.134953066137820343e+02
-5.966186523437500000e+01,6.982167352315127573e+01
-5.963134765625000000e+01,2.380715970330513755e+02
-5.960083007812500000e+01,2.489479177829425396e+02
-5.957031250000000000e+01,2.058320754279772871e+02
-5.953979492187500000e+01,1.798862324975106333e+02
-5.950927734375000000e+01,1.664743698432789927e+02
-5.947875976562500000e+01,8.930931060529239573e+01
-5.944824218750000000e+01,1.625130558834854071e+02
-5.941772460937500000e+01,6.262346359169720245e+01
-5.938720703125000000e+01,8.221133817765675644e+01
-5.935668945312500000e+01,5.081394133844619887e+01
-5.932617187500000000e+01,2.634663727408661771e+02
-5.929565429687500000e+01,1.147676197842593240e+02
-5.926513671875000000e+01,7.153385272246413251e+01
-5.923461914062500000e+01,2.296728186409469004e+02
-5.920410156250000000e+01,8.092147982642597981e+01
-5.917358398437500000e+01,1.803149994995940517e+02
-5.914306640625000000e+01,1.282103159813565583e+02
-5.911254882812500000e+01,1.943384399832943927e+02
-5.908203125000000000e+01,7.453639080478893675e+01
-5.905151367187500000e+01,2.096160403428794439e+02
-5.902099609375000000e+01,2.978883109475991091e+02
-5.899047851562500000e+01,1.772952566910055907e+02
-5.895996093750000000e+01,3.780217996062543051e+01
-5.892944335937500000e+01,4.043210030239945354e+02
-5.889892578125000000e+01,1.302195799140874328e+02
-5.886840820312500000e+01,1.008396806891723259e+02
-5.883789062500000000e+01,1.568718715709241280e+02
-5.880737304687500000e+01,1.700185158928545093e+02
-5.877685546875000000e+01,1.616206489424727692e+02
-5.874633789062500000e+01,1.571472496606647837e+02
-5.871582031250000000e+01,1.478430404212398344e+02
-5.868530273437500000e+01,2.335363341668824262e+02
-5.865478515625000000e+01,2.125585737785864922e+02
-5.862426757812500000e+01,7.979827351016673731e+01
-5.859375000000000000e+01,1.390719897591882557e+02
-5.856323242187500000e+01,1.281153496984512401e+02
-5.853271484375000000e+01,2.302781741590289073e+02
-5.850219726562500000e+01,1.411497165716502877e+02
-5.847167968750000000e+01,5.258831229350736294e+02
-5.844116210937500000e+01,1.220151081808792384e+02
-5.841064453125000000e+01,4.689503809245200472e+01
-5.838012695312500000e+01,1.676712156470500474e+02
-5.834960937500000000e+01,1.778745019713502984e+02
-5.831909179687500000e+01,2.775984233512278934e+02
-5.828857421875000000e+01,1.989904440207941434e+02
-5.825805664062500000e+01,2.106209987716080718e+02
-5.822753906250000000e+01,5.746738114014671339e+01
-5.819702148437500000e+01,2.664577629387743585e+01
-5.816650390625000000e+01,6.816112819206793461e+01
-5.813598632812500000e+01,1.229889807242961695e+02
-5.810546875000000000e+01,1.134947329814624766e+02
-5.807495117187500000e+01,1.481948840787309791e+02
-5.804443359375000000e+01,1.735978357801784853e+02
-5.801391601562500000e+01,1.274377178830014117e+02
-5.798339843750000000e+01,2.637310033560664237e+02
-5.795288085937500000e+01,4.141489524879388995e+01
-5.792236328125000000e+01,1.829702972038160453e+02
-5.789184570312500000e+01,1.481955297510633613e+02
-5.786132812500000000e+01,1.952176806963573483e+02
-5.783081054687500000e+01,1.623817537354885587e+02
-5.780029296875000000e+01,4.992685787951725729e+01
-5.776977539062500000e+01,1.353113372087246944e+02
-5.773925781250000000e+01,1.359980374373355971e+02
-5.770874023437500000e+01,5.683522052141486824e+01
-5.767822265625000000e+01,1.780557133255627775e+02
-5.764770507812500000e+01,1.380740022922278172e+02
-5.761718750000000000e+01,1.727382458100055374e+02
-5.758666992187500000e+01,1.416462813627443040e+02
-5.755615234375000000e+01,1.422984952877351077e+02
-5.752563476562500000e+01,1.577228770285368000e+02
-5.749511718750000000e+01,6.835459531357342655e+01
-5.746459960937500000e+01,1.441796084030170562e+02
-5.743408203125000000e+01,1.943037101074218640e+02
-5.740356445312500000e+01,1.996653727620732752e+02
-5.737304687500000000e+01,1.824062417532876736e+02
-5.734252929687500000e+01,2.456633772691229751e+02
-5.731201171875000000e+01,1.762225584016195867e+01
-5.728149414062500000e+01,2.308617354924042218e+02
-5.725097656250000000e+01,1.238627198006149115e+02
-5.722045898437500000e+01,4.827933870070678068e+01
-5.718994140625000000e+01,1.120759746306765123e+02
-5.715942382812500000e+01,1.614037553384485477e+02
-5.712890625000000000e+01,1.174460578495536680e+02
-5.709838867187500000e+01,1.006354685114404788e+02
-5.706787109375000000e+01,2.405453976376308844e+02
-5.703735351562500000e+01,9.734569573863947767e+01
-5.700683593750000000e+01,2.135528319674860143e+02
-5.697631835937500000e+01,3.195851479614021287e+02
-5.694580078125000000e+01,3.843407549672002688e+01
-5.691528320312500000e+01,5.681390876529623313e+01
-5.688476562500000000e+01,7.944907017508889169e+01
-5.685424804687500000e+01,4.496030204161508692e+01
-5.682373046875000000e+01,2.000017662497798767e+02
-5.679321289062500000e+01,1.346847902452370818e+02
-5.676269531250000000e+01,1.971827947772231937e+02
-5.673217773437500000e+01,1.918760123064257073e+02
-5.670166015625000000e+01,3.156663076880825543e+02
-5.667114257812500000e+01,2.597512725886184057e+02
-5.664062500000000000e+01,1.151545130432554487e+02
-5.661010742187500000e+01,2.391542579955276437e+02
-5.657958984375000000e+01,1.346120510327567956e+02
-5.654907226562500000e+01,1.788733497916317674e+02
-5.651855468750000000e+01,1.349273161978129281e+02
-5.648803710937500000e+01,9.167867844835794244e+01
-5.645751953125000000e+01,2.589476827992857011e+02
-5.642700195312500000e+01,2.626705077127507479e+02
-5.639648437500000000e+01,1.838605477333343856e+02
-5.636596679687500000e+01,2.374246488409427229e+02
-5.633544921875000000e+01,1.373716970794361600e+02
-5.630493164062500000e+01,2.282456982747682162e+02
-5.627441406250000000e+01,2.442588294593341516e+02
-5.624389648437500000e+01,1.310533900363058706e+02
-5.621337890625000000e+01,1.699942422248951459e+02
-5.618286132812500000e+01,1.107504419185822258e+02
-5.615234375000000000e+01,1.948911810884818863e+02
-5.612182617187500000e+01,3.287446534677957288e+02
-5.609130859375000000e+01,1.227734042158510164e+02
-5.606079101562500000e+01,5.417793613625651261e+01
-5.603027343750000000e+01,9.394805625351344247e+01
-5.599975585937500000e+01,1.914804625374596299e+02
-5.596923828125000000e+01,7.979786144010120097e+01
-5.593872070312500000e+01,8.390171807643895363e+00
-5.590820312500000000e+01,2.154781552655456380e+02
-5.587768554687500000e+01,1.411324665409938746e+02
-5.584716796875000000e+01,2.417728384115656581e+02
-5.581665039062500000e+01,2.528908907241246879e+02
-5.578613281250000000e+01,2.490324639458911520e+02
-5.575561523437500000e+01,1.667227366638545760e+01
-5.572509765625000000e+01,3.037091766713780316e+02
-5.569458007812500000e+01,1.137521110850197914e+02
-5.566406250000000000e+01,1.704311369873556714e+02
-5.563354492187500000e+01,1.083978438299089788e+02
-5.560302734375000000e+01,1.557453277009146575e+02
-5.557250976562500000e+01,1.723928986462575494e+02
-5.554199218750000000e+01,3.208810837465656505e+02
-5.551147460937500000e+01,1.000592503745320414e+02
-5.548095703125000000e+01,1.571244889915510612e+02
-5.545043945312500000e+01,1.538941138658087482e+02
-5.541992187500000000e+01,1.967647869102724769e+02
-5.538940429687500000e+01,6.424152830342609377e+01
-5.535888671875000000e+01,1.255671186843671734e+02
-5.532836914062500000e+01,1.631905300770354472e+02
-5.529785156250000000e+01,5.280872103297778608e+01
-5.526733398437500000e+01,1.056121014685232922e+02
-5.523681640625000000e+01,9.080993229655987875e+01
-5.520629882812500000e+01,2.778448257194589246e+02
-5.517578125000000000e+01,1.288723329332154890e+02
-5.514526367187500000e+01,1.388126410484217956e+02
-5.511474609375000000e+01,2.655439779873009911e+02
-5.508422851562500000e+01,7.063437246989620633e+01
-5.505371093750000000e+01,7.095652027470090673e+01
-5.502319335937500000e+01,1.265382331581120638e+02
-5.499267578125000000e+01,2.377080024685571686e+02
-5.496215820312500000e+01,6.672284666494199712e+01
-5.493164062500000000e+01,1.281260826116734108e+02
-5.490112304687500000e+01,5.753463907962531465e+01
-5.487060546875000000e+01,2.882666080743484827e+02
-5.484008789062500000e+01,1.340247406580437541e+02
-5.480957031250000000e+01,2.055752930887649370e+02
-5.477905273437500000e+01,3.292492131244327425e+02
-5.474853515625000000e+01,2.038808664251981781e+02
-5.471801757812500000e+01,2.038096194845905984e+02
-5.468750000000000000e+01,1.605404626131271755e+02
-5.465698242187500000e+01,2.239075179132474887e+02
-5.462646484375000000e+01,2.965793905468846106e+02
-5.459594726562500000e+01,5.335331824580928384e+01
-5.456542968750000000e+01,2.223473610403677299e+02
-5.453491210937500000e+01,9.160174342739945530e+01
-5.450439453125000000e+01,4.986731447389942673e+01
-5.447387695312500000e+01,2.990374367854748243e+02
-5.444335937500000000e+01,8.280500718514346659e+01
-5.441284179687500000e+01,6.604240474153783680e+01
-5.438232421875000000e+01,2.486079725949228703e+02
-5.435180664062500000e+01,1.658486920950545311e+02
-5.432128906250000000e+01,1.383854111795556889e+02
-5.429077148437500000e+01,1.495458379560205344e+02
-5.426025390625000000e+01,2.422921965124874077e+01
-5.422973632812500000e+01,3.438829683312604288e+02
-5.419921875000000000e+01,2.093351883970859433e+02
-5.416870117187500000e+01,1.831682105536643519e+02
-5.413818359375000000e+01,6.960544670298749281e+01
-5.410766601562500000e+01,1.108687933914743269e+02
-5.407714843750000000e+01,2.878936235886622512e+02
-5.404663085937500000e+01,2.073542059911845001e+02
-5.401611328125000000e+01,6.414711401773284649e+01
-5.398559570312500000e+01,1.583306885315098782e+02
-5.395507812500000000e+01,1.404355189756581979e+02
-5.392456054687500000e+01,1.553727484753838439e+02
-5.389404296875000000e+01,3.448909945833652557e+01
-5.386352539062500000e+01,1.277055783101387618e+02
-5.383300781250000000e+01,1.920283399112128109e+02
-5.380249023437500000e+01,1.205575514560102022e+02
-5.377197265625000000e+01,1.367011926325103843e+02
-5.374145507812500000e+01,7.029979212346206907e+01
-5.371093750000000000e+01,1.552346202426709567e+02
-5.368041992187500000e+01,7.108748296960727941e+01
-5.364990234375000000e+01,2.365629744217459347e+02
-5.361938476562500000e+01,1.093397612003204529e+02
-5.358886718750000000e+01,1.755439879168831112e+02
-5.355834960937500000e+01,2.559518331919373964e+02
-5.352783203125000000e+01,6.702120050657369177e+01
-5.349731445312500000e+01,3.245227588870341151e+02
-5.346679687500000000e+01,2.572794271985575847e+02
-5.343627929687500000e+01,3.242431503828282757e+01
-5.340576171875000000e+01,5.691337337404386432e+01
-5.337524414062500000e+01,2.963841397076179192e+02
-5.334472656250000000e+01,1.121915472926782940e+02
-5.331420898437500000e+01,8.360648165603264204e+01
-5.328369140625000000e+01,4.366176104615372822e+01
-5.325317382812500000e+01,5.838012993709821785e+01
-5.322265625000000000e+01,6.479878656605326626e+01
-5.319213867187500000e+01,1.231271241452119085e+02
-5.316162109375000000e+01,6.799180931529785710e+01
-5.313110351562500000e+01,1.096266663659279885e+02
-5.310058593750000000e+01,1.098897174042789686e+02
-5.307006835937500000e+01,1.933377671617775491e+02
-5.303955078125000000e+01,1.701963094740294196e+02
-5.300903320312500000e+01,1.275481818820647675e+02
-5.297851562500000000e+01,3.166331713709803921e+02
-5.294799804687500000e+01,4.883500082958828159e+01
-5.291748046875000000e+01,1.324658497755431874e+01
-5.288696289062500000e+01,3.216822116479294209e+02
-5.285644531250000000e+01,1.922977679490398941e+02
-5.282592773437500000e+01,9.743935568251909274e+01
-5.279541015625000000e+01,1.109039916081186448e+02
